timestamp,block_index,capture_timestamp,enqueue_timestamp,tracker_start,tracker_end,motion_end,signal_end,pga_end,write_end,capture_to_tracker_end,capture_to_pga,queue_wait,tracker_compute,postprocess_compute,capture_ms,preprocess_ms,encoder_ms,tracker_ms,motion_fit_ms,signal_ms,pga_ms,total_pipeline_ms,end_to_end_latency_ms
1.961142895245062,12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004026107490062714,nan,18666.007364168763,284.9005683487572,4.733965826143912,0.0,18955.645924451153,nan
2.124571469848817,13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005034729838371277,nan,18575.50541497767,284.9005683487572,4.733965826143912,0.0,18865.14498388241,nan
2.288000044452572,14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005166046321392059,nan,18598.31870906055,284.9005683487572,4.733965826143912,0.0,18887.95840928177,nan
2.4514286190563275,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.00459328293800354,nan,18499.579599127173,284.9005683487572,4.733965826143912,0.0,18789.21872658501,nan
2.6148571936600824,16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0043334439396858215,nan,18570.337205193937,284.9005683487572,4.733965826143912,0.0,18859.976072812777,nan
2.7782857682638378,17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004732981324195862,nan,18545.156420208514,284.9005683487572,4.733965826143912,0.0,18834.795687364738,nan
2.941714342867593,18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004877336323261261,nan,18421.86820693314,284.9005683487572,4.733965826143912,0.0,18711.507618444364,nan
3.105142917471348,19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004750676453113556,nan,18466.34100843221,284.9005683487572,4.733965826143912,0.0,18755.980293283563,nan
3.2685714920751034,20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0038547441363334656,nan,18681.159638799727,284.9005683487572,4.733965826143912,0.0,18970.798027718763,nan
3.4320000666788584,21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005062669515609741,nan,18619.992200285196,284.9005683487572,4.733965826143912,0.0,18909.631797129612,nan
3.5954286412826137,22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0051353126764297485,nan,18805.980026721954,284.9005683487572,4.733965826143912,0.0,19095.61969620953,nan
3.7588572158863687,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.004798173904418945,nan,19079.155197367072,284.9005683487572,4.733965826143912,0.0,19368.794529715877,nan
3.922285790490124,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.005259178578853607,nan,18936.264998279512,284.9005683487572,4.733965826143912,0.0,19225.90479163299,nan
